"x" "y" "z"
"1213" 19393 1653 12
"1214" 19418 1414 12
"1215" 19397 1622 3
"1216" 19414 1723 13
"1217" 19408 1813 12
"1218" 19425 1117 12
"1219" 19432 1069 12
"1220" 19434 1556 13
"1221" 19445 1223 12
"1222" 19443 1355 12
"1223" 19444 1568 11
"1224" 19429 1702 12
"1225" 19438 1326 2
"1226" 19441 1505 10
"1227" 19429 1753 10
"1228" 19458 1409 11
"1229" 19455 1637 10
"1230" 19440 1591 12
"1231" 19457 1156 12
"1232" 19437 1834 11
"1233" 19447 1627 12
"1234" 19453 1773 10
"1235" 19461 1288 11
"1236" 19430 1864 12
"1237" 19470 1193 12
"1238" 19462 1856 9
"1239" 19452 1981 12
"1240" 19452 1999 13
"1241" 19467 1740 13
"1242" 19483 1427 12
"1243" 19482 1356 11
"1244" 19479 1182 10
"1245" 19477 1542 11
"1246" 19495 1065 11
"1247" 19476 1967 10
"1248" 19461 1919 11
"1249" 19501 1115 10
"1250" 19484 1575 13
"1251" 19493 1502 11
"1252" 19501 1319 12
"1253" 19505 1299 9
"1254" 19475 2010 14
"1255" 19488 1685 10
"1256" 19502 1598 12
"1257" 19508 1207 12
"1258" 19510 1535 12
"1259" 19490 1938 13
"1260" 19510 1566 10
"1261" 19514 1249 8
"1262" 19527 1044 11
"1263" 19517 1463 12
"1264" 19525 1362 12
"1265" 19528 1087 11
"1266" 19507 1375 12
"1267" 19492 1633 3
"1268" 19520 1552 12
"1269" 19529 1220 12
"1270" 19505 1671 10
"1271" 19503 1928 12
"1272" 19518 1670 12
"1273" 19509 1998 2
"1274" 19521 1734 12
"1275" 19508 1635 11
"1276" 19536 1151 13
"1277" 19504 1885 11
"1278" 19506 1696 10
"1279" 19516 1703 12
"1280" 19525 1974 10
"1281" 19518 1773 11
"1282" 19544 1017 12
"1283" 19529 1511 12
"1284" 19515 1618 12
"1285" 19553 1126 12
"1286" 19514 1811 10
"1287" 19543 1263 12
"1288" 19556 1222 12
"1289" 19558 1154 11
"1290" 19559 1336 11
"1291" 19558 1293 11
"1292" 19546 1479 12
"1293" 19550 1556 12
"1294" 19549 1444 3
"1295" 19558 1755 10
"1296" 19541 1927 11
"1297" 19538 1842 12
"1298" 19562 1824 11
"1299" 19539 1954 10
"1300" 19571 1031 12
"1301" 19546 1780 3
"1302" 19571 1089 13
"1303" 19546 1906 12
"1304" 19573 1256 13
"1305" 19568 1441 11
"1306" 19548 1894 3
"1307" 19554 1837 9
"1308" 19552 1972 12
"1309" 19578 1381 8
"1310" 19579 1178 12
"1311" 19580 1149 3
"1312" 19590 1045 13
"1313" 19590 1121 12
"1314" 19568 1596 11
"1315" 19580 1367 12
"1316" 19577 1666 13
"1317" 19583 1094 10
"1318" 19589 1620 11
"1319" 19580 1492 12
"1320" 19568 1629 12
"1321" 19573 1925 12
"1322" 19590 1244 12
"1323" 19579 1764 11
"1324" 19592 1275 13
"1325" 19588 1356 7
"1326" 19584 1973 2
"1327" 19601 1042 11
"1328" 19587 1723 13
"1329" 19578 1960 2
"1330" 19563 1992 10
"1331" 19606 1098 12
"1332" 19602 1200 12
"1333" 19568 1883 11
"1334" 19595 1800 12
"1335" 19596 1462 10
"1336" 19599 1657 11
"1337" 19608 1167 12
"1338" 19599 1879 8
"1339" 19585 1860 3
"1340" 19588 2004 12
"1341" 19606 1720 10
"1342" 19602 1836 11
"1343" 19610 1556 11
"1344" 19590 1767 8
"1345" 19611 1296 12
"1346" 19622 1345 11
"1347" 19616 1231 12
"1348" 19601 1861 12
"1349" 19609 1784 13
"1350" 19623 1747 11
"1351" 19618 1974 13
"1352" 19633 1132 11
"1353" 19633 1176 12
"1354" 19624 1559 9
"1355" 19619 1464 10
"1356" 19614 1777 3
"1357" 19644 1049 11
"1358" 19631 1440 3
"1359" 19644 1177 10
"1360" 19634 1272 10
"1361" 19619 1669 12
"1362" 19624 1702 12
"1363" 19624 1718 8
"1364" 19634 1395 12
"1365" 19597 1915 8
"1366" 19642 1324 12
"1367" 19619 1923 12
"1368" 19633 1660 10
"1369" 19646 1269 7
"1370" 19654 1169 11
"1371" 19651 1258 11
"1372" 19627 1877 12
"1373" 19650 1113 10
"1374" 19649 1622 12
"1375" 19632 2000 12
"1376" 19642 1437 11
"1377" 19638 1720 12
"1378" 19659 1225 12
"1379" 19669 1027 10
"1380" 19658 1289 11
"1381" 19656 1586 11
"1382" 19645 1522 12
"1383" 19646 1981 7
"1384" 19651 1784 11
"1385" 19645 1595 3
"1386" 19677 1093 2
"1387" 19653 1543 13
"1388" 19643 1817 11
"1389" 19670 1179 12
"1390" 19680 1397 3
"1391" 19663 1929 12
"1392" 19662 1469 10
"1393" 19678 1351 11
"1394" 19662 1497 13
"1395" 19674 1415 3
"1396" 19668 1702 11
"1397" 19652 1864 12
"1398" 19673 1445 12
"1399" 19679 1279 8
"1400" 19686 1205 7
"1401" 19670 1828 11
"1402" 19674 1918 7
"1403" 19691 1109 12
"1404" 19670 1961 10
"1405" 19681 1653 13
"1406" 19650 1803 13
"1407" 19686 1422 12
"1408" 19698 1074 11
"1409" 19680 1958 8
"1410" 19698 1220 12
"1411" 19667 1991 11
"1412" 19681 1761 12
"1413" 19699 1467 14
"1414" 19693 1477 3
"1415" 19684 1862 11
"1416" 19690 1295 12
"1417" 19690 1307 8
"1418" 19683 1626 7
"1419" 19711 1188 11
"1420" 19702 1602 10
"1421" 19719 1097 12
"1422" 19699 1834 11
"1423" 19702 1930 11
"1424" 19710 1457 11
"1425" 19710 1504 11
"1426" 19721 1213 7
"1427" 19699 1895 12
"1428" 19719 1310 12
"1429" 19709 1837 3
"1430" 19710 1763 13
"1431" 19701 1732 12
"1432" 19690 1812 13
"1433" 19717 1116 7
"1434" 19695 1562 12
"1435" 19718 1143 13
"1436" 19695 1621 12
"1437" 19722 1384 12
"1438" 19718 1404 14
"1439" 19711 1841 14
"1440" 19722 1541 12
"1441" 19720 1799 10
"1442" 19719 1864 13
"1443" 19711 2001 10
"1444" 19690 1958 10
"1445" 19710 1985 12
"1446" 19722 1682 12
"1447" 19713 1787 12
"1448" 19737 1043 11
"1449" 19723 1484 10
"1450" 19717 1352 11
"1451" 19739 1237 12
"1452" 19735 1188 13
"1453" 19715 1572 3
"1454" 19741 1127 9
"1455" 19721 1658 12
"1456" 19736 1336 10
"1457" 19734 1517 11
"1458" 19741 1467 7
"1459" 19736 1527 13
"1460" 19729 1748 13
"1461" 19741 1587 11
"1462" 19729 1841 12
"1463" 19733 1759 10
"1464" 19746 1328 7
"1465" 19743 1438 11
"1466" 19746 1405 12
"1467" 19758 1076 11
"1468" 19750 1370 12
"1469" 19736 1951 12
"1470" 19741 1811 13
"1471" 19749 1306 12
"1472" 19756 1199 11
"1473" 19739 1881 11
"1474" 19760 1151 12
"1475" 19754 1588 8
"1476" 19771 1120 11
"1477" 19728 1916 12
"1478" 19746 1673 6
"1479" 19750 1615 14
"1480" 19752 1797 13
"1481" 19773 1143 8
"1482" 19747 1980 12
"1483" 19769 1418 12
"1484" 19754 1935 13
"1485" 19768 1519 7
"1486" 19756 1705 10
"1487" 19756 1732 10
"1488" 19777 1323 13
"1489" 19767 1608 13
"1490" 19766 1860 11
"1491" 19781 1273 12
"1492" 19778 1296 8
"1493" 19772 1495 6
"1494" 19753 1960 7
"1495" 19768 1844 7
"1496" 19780 1355 12
"1497" 19779 1220 11
"1498" 19777 1395 13
"1499" 19781 1584 13
"1500" 19788 1300 12
"1501" 19780 1542 12
"1502" 19778 1379 13
"1503" 19775 1651 8
"1504" 19775 1661 8
"1505" 19795 1041 11
"1506" 19790 1167 2
"1507" 19761 1833 12
"1508" 19789 1258 7
"1509" 19800 1130 7
"1510" 19780 1942 7
"1511" 19804 1109 12
"1512" 19783 1419 7
"1513" 19802 1419 13
"1514" 19793 1749 11
"1515" 19800 1301 9
"1516" 19786 1671 12
"1517" 19805 1377 12
"1518" 19790 1788 11
"1519" 19803 1334 6
"1520" 19797 1242 12
"1521" 19778 1989 11
"1522" 19810 1143 11
"1523" 19796 1511 7
"1524" 19799 1485 12
"1525" 19804 1669 7
"1526" 19792 1903 11
"1527" 19810 1453 8
"1528" 19803 1599 12
"1529" 19798 1893 12
"1530" 19805 1947 12
"1531" 19824 1030 9
"1532" 19819 1372 10
"1533" 19803 1812 13
"1534" 19814 1346 12
"1535" 19824 1219 12
"1536" 19819 1613 13
"1537" 19819 1707 11
"1538" 19824 1273 12
"1539" 19820 1527 14
"1540" 19828 1330 7
"1541" 19809 1770 7
"1542" 19808 1896 7
"1543" 19808 1935 11
"1544" 19824 1677 8
"1545" 19837 1179 12
"1546" 19834 1242 7
"1547" 19815 1837 12
"1548" 19839 1303 13
"1549" 19815 1983 11
"1550" 19827 1315 10
"1551" 19828 1588 12
"1552" 19843 1139 7
"1553" 19827 1401 8
"1554" 19840 1468 7
"1555" 19848 1189 6
"1556" 19838 1493 12
"1557" 19840 1537 8
"1558" 19829 1658 9
"1559" 19840 1623 12
"1560" 19845 1421 11
"1561" 19850 1248 11
"1562" 19848 1361 8
"1563" 19832 1725 12
"1564" 19832 1749 3
"1565" 19843 1561 12
"1566" 19854 1224 12
"1567" 19840 1874 12
"1568" 19852 1123 11
"1569" 19822 1776 11
"1570" 19835 1976 8
"1571" 19838 1897 8
"1572" 19847 1440 11
"1573" 19853 1313 11
"1574" 19828 1946 12
"1575" 19864 1090 10
"1576" 19846 1680 7
"1577" 19850 1612 7
"1578" 19856 1350 11
"1579" 19831 1914 12
"1580" 19836 1678 12
"1581" 19847 1860 12
"1582" 19836 1825 12
"1583" 19842 1769 13
"1584" 19860 1274 7
"1585" 19867 1388 11
"1586" 19866 1486 13
"1587" 19876 1177 12
"1588" 19866 1650 12
"1589" 19867 1627 7
"1590" 19856 1957 12
"1591" 19873 1452 12
"1592" 19870 1373 7
"1593" 19869 1589 7
"1594" 19855 1396 7
"1595" 19869 1709 11
"1596" 19866 1916 3
"1597" 19875 1398 7
"1598" 19858 1819 12
"1599" 19864 1986 12
"1600" 19849 1992 12
"1601" 19862 1754 13
"1602" 19873 1543 10
"1603" 19888 1084 4
"1604" 19868 1743 12
"1605" 19887 1145 13
"1606" 19880 1303 7
"1607" 19871 1676 13
"1608" 19890 1278 12
"1609" 19880 1436 11
"1610" 19886 1322 12
"1611" 19873 1827 7
"1612" 19894 1112 11
"1613" 19863 1791 12
"1614" 19892 1201 13
"1615" 19886 1511 8
"1616" 19899 1267 7
"1617" 19900 1066 11
"1618" 19890 1731 3
"1619" 19893 1427 12
"1620" 19879 1738 13
"1621" 19882 1690 8
"1622" 19897 1167 11
"1623" 19898 1240 11
"1624" 19889 1599 12
"1625" 19888 1463 11
"1626" 19875 1770 7
"1627" 19880 1812 10
"1628" 19875 1930 13
"1629" 19896 1551 7
"1630" 19887 1954 13
"1631" 19903 1182 6
"1632" 19882 1904 12
"1633" 19896 1744 7
"1634" 19892 1800 7
"1635" 19886 2003 2
"1636" 19892 1847 7
"1637" 19901 1482 2
"1638" 19903 1401 12
"1639" 19922 1074 13
"1640" 19888 1877 2
"1641" 19918 1252 10
"1642" 19907 1561 11
"1643" 19917 1531 12
"1644" 19894 1671 11
"1645" 19898 1938 11
"1646" 19924 1133 12
"1647" 19920 1353 11
"1648" 19926 1155 7
"1649" 19926 1212 11
"1650" 19925 1101 12
"1651" 19918 1595 7
"1652" 19905 1902 9
"1653" 19911 1978 11
"1654" 19926 1434 13
"1655" 19927 1444 12
"1656" 19909 2003 10
"1657" 19924 1470 14
"1658" 19930 1304 12
"1659" 19908 1425 7
"1660" 19906 1785 11
"1661" 19906 1820 12
"1662" 19937 1255 10
"1663" 19930 1353 8
"1664" 19928 1510 7
"1665" 19922 1785 10
"1666" 19931 1404 12
"1667" 19938 1323 10
"1668" 19927 1697 13
"1669" 19939 1172 11
"1670" 19945 1091 11
"1671" 19927 1913 10
"1672" 19927 1953 12
"1673" 19919 1903 12
"1674" 19948 1143 11
"1675" 19951 1170 7
"1676" 19954 1015 11
"1677" 19930 1852 11
"1678" 19942 1225 6
"1679" 19937 1742 12
"1680" 19953 1196 7
"1681" 19939 1491 12
"1682" 19943 1370 12
"1683" 19939 1545 7
"1684" 19943 1407 7
"1685" 19956 1395 12
"1686" 19942 1619 7
"1687" 19948 1516 7
"1688" 19953 1543 12
"1689" 19929 1610 13
"1690" 19948 1587 12
"1691" 19934 1657 11
"1692" 19957 1213 13
"1693" 19961 1352 12
"1694" 19949 1663 7
"1695" 19939 1967 7
"1696" 19932 1985 7
"1697" 19949 1703 12
"1698" 19960 1522 7
"1699" 19946 1894 12
"1700" 19960 1681 3
"1701" 19941 2009 11
"1702" 19970 1067 9
"1703" 19968 1248 7
"1704" 19967 1107 12
"1705" 19945 1826 11
"1706" 19972 1139 11
"1707" 19959 1449 6
"1708" 19962 1482 12
"1709" 19959 1512 12
"1710" 19981 1039 11
"1711" 19981 1153 13
"1712" 19958 1377 7
"1713" 19968 1315 6
"1714" 19969 1737 11
"1715" 19986 1183 12
"1716" 19983 1342 7
"1717" 19964 1785 12
"1718" 19989 1129 13
"1719" 19984 1267 12
"1720" 19985 1414 12
"1721" 19976 1918 7
"1722" 19970 1573 2
"1723" 19998 1102 12
"1724" 19995 1243 12
"1725" 19966 1817 11
"1726" 19994 1169 7
"1727" 19999 1041 9
"1728" 19984 1596 12
"1729" 19987 1442 13
"1730" 20008 1082 12
"1731" 20009 1099 10
"1732" 19977 1511 7
"1733" 20000 1371 12
"1734" 19990 1932 12
"1735" 20001 1517 12
"1736" 19977 1651 11
"1737" 20003 1461 7
"1738" 19994 1619 7
"1739" 19994 1711 12
"1740" 20005 1228 6
"1741" 19989 1791 13
"1742" 19986 1986 11
"1743" 19974 1688 11
"1744" 19970 1957 11
"1745" 20011 1284 8
"1746" 20007 1440 12
"1747" 20013 1201 8
"1748" 19999 1699 10
"1749" 20022 1110 12
"1750" 20022 1128 12
"1751" 20003 1743 13
"1752" 19999 1878 11
"1753" 20003 1767 7
"1754" 19995 1970 7
"1755" 20009 1482 11
"1756" 20022 1457 12
"1757" 19996 1595 7
"1758" 20025 1243 13
"1759" 20002 1726 11
"1760" 20011 1916 11
"1761" 20003 1997 6
"1762" 20019 1418 11
"1763" 20009 1946 7
"1764" 20019 1510 6
"1765" 20036 1109 8
"1766" 20014 1522 7
"1767" 20016 1583 13
"1768" 20030 1273 13
"1769" 20041 1131 7
"1770" 20041 1246 7
"1771" 20025 1952 12
"1772" 20033 1256 12
"1773" 20026 1861 11
"1774" 20039 1234 9
"1775" 20028 1638 11
"1776" 20040 1505 3
"1777" 20049 1159 7
"1778" 20049 1210 10
"1779" 20036 1855 10
"1780" 20041 1646 11
"1781" 20029 1556 11
"1782" 20023 1612 6
"1783" 20055 1009 10
"1784" 20040 1631 4
"1785" 20052 1128 11
"1786" 20039 1474 7
"1787" 20031 1936 3
"1788" 20031 1991 11
"1789" 20047 1424 11
"1790" 20034 1908 11
"1791" 20015 1842 6
"1792" 20028 1786 11
"1793" 20048 1107 6
"1794" 20059 1332 10
"1795" 20052 1382 13
"1796" 20059 1408 13
"1797" 20047 1577 13
"1798" 20040 1963 6
"1799" 20058 1532 11
"1800" 20044 1792 7
"1801" 20051 1614 11
"1802" 20053 1250 7
"1803" 20043 1745 8
"1804" 20059 1602 6
"1805" 20055 1927 12
"1806" 20066 1425 7
"1807" 20075 1039 11
"1808" 20053 1702 6
"1809" 20060 1321 12
"1810" 20061 1482 11
"1811" 20073 1151 13
"1812" 20060 1455 12
"1813" 20052 1712 10
"1814" 20066 1806 12
"1815" 20050 1991 4
"1816" 20061 1564 13
"1817" 20064 1507 3
"1818" 20060 1643 4
"1819" 20079 1068 6
"1820" 20049 2002 7
"1821" 20076 1413 12
"1822" 20054 1940 7
"1823" 20068 1693 11
"1824" 20072 1742 8
"1825" 20057 1966 7
"1826" 20080 1375 11
"1827" 20078 1185 12
"1828" 20048 1851 7
"1829" 20080 1398 11
"1830" 20088 1152 7
"1831" 20076 1616 12
"1832" 20080 1648 3
"1833" 20088 1307 11
"1834" 20071 1840 13
"1835" 20071 1876 8
"1836" 20092 1089 11
"1837" 20076 1775 12
"1838" 20077 1996 7
"1839" 20097 1250 8
"1840" 20089 1332 4
"1841" 20089 1445 10
"1842" 20080 1943 12
"1843" 20102 1426 3
"1844" 20089 1605 4
"1845" 20107 1022 11
"1846" 20078 1674 3
"1847" 20097 1510 12
"1848" 20078 1762 6
"1849" 20093 1665 12
"1850" 20082 1532 12
"1851" 20092 1685 4
"1852" 20107 1223 7
"1853" 20082 1580 12
"1854" 20086 1473 12
"1855" 20109 1126 4
"1856" 20078 1805 12
"1857" 20099 1456 9
"1858" 20083 1975 12
"1859" 20096 1830 7
"1860" 20100 1576 8
"1861" 20106 1044 7
"1862" 20074 1724 13
"1863" 20102 1566 11
"1864" 20098 1349 12
"1865" 20098 1368 3
"1866" 20081 1543 10
"1867" 20099 1772 11
"1868" 20104 1591 12
"1869" 20107 1466 12
"1870" 20117 1054 12
"1871" 20090 1964 7
"1872" 20107 1501 3
"1873" 20095 2003 3
"1874" 20092 1919 4
"1875" 20116 1137 7
"1876" 20108 1484 10
"1877" 20115 1211 11
"1878" 20118 1187 12
"1879" 20108 1603 11
"1880" 20099 1860 7
"1881" 20117 1175 11
"1882" 20086 1897 11
"1883" 20114 1382 7
"1884" 20121 1432 3
"1885" 20117 1401 8
"1886" 20118 1411 11
"1887" 20114 1539 12
"1888" 20111 1637 12
"1889" 20102 1877 7
"1890" 20120 1654 7
"1891" 20126 1105 12
"1892" 20105 1664 7
"1893" 20124 1845 12
"1894" 20121 1826 12
"1895" 20120 1863 6
"1896" 20105 1801 11
"1897" 20119 1914 11
"1898" 20105 1974 12
"1899" 20117 1902 12
"1900" 20115 2004 7
"1901" 20110 1703 11
"1902" 20110 1944 11
"1903" 20127 1551 7
"1904" 18799 2085 12
"1905" 18800 2142 6
"1906" 18792 2489 11
"1907" 18798 2132 12
"1908" 18792 2663 8
"1909" 18809 2037 8
"1910" 18808 2109 12
"1911" 18794 2635 7
"1912" 18811 2066 6
"1913" 18796 2447 11
"1914" 18799 2384 12
"1915" 18803 2491 7
"1916" 18815 2188 12
"1917" 18810 2233 12
"1918" 18805 2304 11
"1919" 18791 2921 8
"1920" 18806 2440 7
"1921" 18821 2128 13
"1922" 18799 2694 7
"1923" 18807 2553 7
"1924" 18820 2513 13
"1925" 18816 2430 6
"1926" 18820 2551 12
"1927" 18798 2876 6
"1928" 18797 2939 7
"1929" 18800 2828 5
"1930" 18818 2416 6
"1931" 18828 2022 10
"1932" 18803 2751 5
"1933" 18817 2475 12
"1934" 18805 2770 12
"1935" 18810 2848 6
"1936" 18829 2084 9
"1937" 18802 2968 9
"1938" 18810 2983 11
"1939" 18818 2646 13
"1940" 18811 2804 9
"1941" 18811 2880 12
"1942" 18808 2911 12
"1943" 18807 2951 12
"1944" 18823 2493 6
"1945" 18825 2684 12
"1946" 18832 2160 12
"1947" 18834 2094 8
"1948" 18824 2723 8
"1949" 18842 2209 12
"1950" 18826 2617 13
"1951" 18827 2530 6
"1952" 18830 2378 9
"1953" 18837 2252 11
"1954" 18846 2396 11
"1955" 18845 2514 11
"1956" 18822 2913 8
"1957" 18827 2838 11
"1958" 18833 2640 8
"1959" 18856 2292 13
"1960" 18838 2753 12
"1961" 18829 2809 8
"1962" 18850 2431 12
"1963" 18843 2878 7
"1964" 18854 2478 12
"1965" 18863 2072 13
"1966" 18863 2092 9
"1967" 18842 2807 11
"1968" 18851 2661 6
"1969" 18868 2126 11
"1970" 18846 2955 12
"1971" 18863 2232 12
"1972" 18862 2104 9
"1973" 18859 2606 13
"1974" 18862 2178 11
"1975" 18856 2756 8
"1976" 18859 2681 7
"1977" 18879 2080 12
"1978" 18870 2581 6
"1979" 18861 2515 13
"1980" 18864 2537 13
"1981" 18874 2362 12
"1982" 18866 2392 9
"1983" 18859 2831 12
"1984" 18871 2673 13
"1985" 18869 2888 12
"1986" 18876 2556 11
"1987" 18849 2912 12
"1988" 18878 2638 12
"1989" 18880 2308 12
"1990" 18884 2347 12
"1991" 18860 2912 7
"1992" 18878 2815 13
"1993" 18870 3004 12
"1994" 18893 2211 12
"1995" 18884 2484 11
"1996" 18881 2579 12
"1997" 18886 2246 13
"1998" 18901 2066 12
"1999" 18865 2949 12
"2000" 18891 2789 13
"2001" 18881 2916 12
"2002" 18887 2928 7
"2003" 18889 2853 12
"2004" 18894 2625 7
"2005" 18904 2195 11
"2006" 18889 2991 12
"2007" 18906 2457 12
"2008" 18922 2264 12
"2009" 18904 2609 12
"2010" 18906 2529 13
"2011" 18910 2569 12
"2012" 18904 2654 12
"2013" 18914 2759 11
"2014" 18894 3001 12
"2015" 18925 2411 11
"2016" 18896 2946 12
"2017" 18927 2486 13
"2018" 18929 2598 13
"2019" 18940 2138 12
"2020" 18923 2705 12
"2021" 18901 2880 12
"2022" 18940 2319 12
"2023" 18925 2678 13
"2024" 18929 2749 11
"2025" 18924 2517 11
"2026" 18916 2917 12
"2027" 18946 2026 12
"2028" 18922 2890 13
"2029" 18934 2549 13
"2030" 18943 2527 10
"2031" 18959 2026 11
"2032" 18957 2222 13
"2033" 18940 2621 11
"2034" 18953 2279 12
"2035" 18926 2969 12
"2036" 18932 2655 13
"2037" 18941 2951 13
"2038" 18949 2389 11
"2039" 18948 2883 12
"2040" 18963 2073 12
"2041" 18956 2131 12
"2042" 18954 2367 11
"2043" 18953 2916 12
"2044" 18944 2992 13
"2045" 18960 2679 12
"2046" 18934 2999 12
"2047" 18973 2062 12
"2048" 18960 2936 9
"2049" 18966 2436 12
"2050" 18947 2852 11
"2051" 18976 2044 13
"2052" 18954 2829 11
"2053" 18964 2502 12
"2054" 18971 2605 11
"2055" 18957 2969 12
"2056" 18973 2650 13
"2057" 18977 2563 12
"2058" 18983 2226 13
"2059" 18970 2594 12
"2060" 18984 2461 12
"2061" 18964 2999 8
"2062" 18985 2164 11
"2063" 18998 2067 13
"2064" 18998 2186 12
"2065" 18962 2782 12
"2066" 18978 3003 12
"2067" 18997 2114 11
"2068" 18974 2938 12
"2069" 19005 2176 12
"2070" 19002 2443 13
"2071" 18997 2357 12
"2072" 18992 2795 12
"2073" 18998 2489 12
"2074" 18988 2745 4
"2075" 19008 2306 10
"2076" 18991 2889 12
"2077" 19015 2146 12
"2078" 19004 2545 11
"2079" 19007 2433 11
"2080" 18996 3001 12
"2081" 19024 2245 11
"2082" 19004 2926 11
"2083" 18999 2619 13
"2084" 19024 2396 13
"2085" 19013 2588 12
"2086" 19022 2472 12
"2087" 19026 2567 13
"2088" 19018 2739 11
"2089" 19006 2764 11
"2090" 19033 2305 13
"2091" 19036 2406 12
"2092" 19039 2241 13
"2093" 19045 2673 12
"2094" 19031 2898 11
"2095" 19055 2163 13
"2096" 19038 2718 12
"2097" 19054 2240 10
"2098" 19046 2578 12
"2099" 19037 2790 12
"2100" 19054 2457 12
"2101" 19061 2022 11
"2102" 19051 2348 11
"2103" 19039 2563 11
"2104" 19048 2916 13
"2105" 19049 2515 11
"2106" 19040 2692 13
"2107" 19072 2237 12
"2108" 19052 2588 13
"2109" 19061 2490 12
"2110" 19059 2516 9
"2111" 19073 2289 11
"2112" 19057 3007 11
"2113" 19070 2466 11
"2114" 19071 2889 13
"2115" 19064 2763 11
"2116" 19074 2602 13
"2117" 19058 2675 11
"2118" 19078 2542 11
"2119" 19084 2373 12
"2120" 19088 2220 11
"2121" 19087 2407 12
"2122" 19078 2650 12
"2123" 19092 2179 11
"2124" 19072 2750 12
"2125" 19099 2035 11
"2126" 19101 2129 11
"2127" 19094 2795 11
"2128" 19094 2836 12
"2129" 19114 2119 13
"2130" 19102 2971 13
"2131" 19105 2353 4
"2132" 19104 2574 11
"2133" 19105 2500 12
"2134" 19115 2273 12
"2135" 19095 2857 13
"2136" 19110 2154 11
"2137" 19096 2627 13
"2138" 19118 2337 12
"2139" 19101 2884 13
"2140" 19127 2252 11
"2141" 19113 2769 11
"2142" 19114 2631 11
"2143" 19128 2460 13
"2144" 19131 2111 11
"2145" 19118 2844 13
"2146" 19128 2848 4
"2147" 19121 2820 12
"2148" 19141 2049 11
"2149" 19105 2999 12
"2150" 19124 2416 12
"2151" 19143 2366 12
"2152" 19132 2659 12
"2153" 19137 2182 11
"2154" 19133 2893 12
"2155" 19126 2741 12
"2156" 19156 2405 11
"2157" 19140 2489 12
"2158" 19142 2751 11
"2159" 19160 2163 12
"2160" 19166 2097 12
"2161" 19145 2961 12
"2162" 19141 2820 11
"2163" 19173 2039 11
"2164" 19172 2129 12
"2165" 19158 2599 13
"2166" 19172 2556 11
"2167" 19158 2997 11
"2168" 19172 2658 12
"2169" 19184 2258 11
"2170" 19196 2059 11
"2171" 19169 2745 13
"2172" 19169 2836 12
"2173" 19196 2204 13
"2174" 19191 2720 12
"2175" 19178 2804 12
"2176" 19193 2405 11
"2177" 19196 2368 13
"2178" 19192 2595 11
"2179" 19210 2024 12
"2180" 19210 2269 11
"2181" 19220 2129 12
"2182" 19192 2731 12
"2183" 19201 2839 12
"2184" 19210 2703 11
"2185" 19213 2902 12
"2186" 19221 2362 8
"2187" 19229 2188 12
"2188" 19221 2487 9
"2189" 19233 2228 12
"2190" 19231 2357 12
"2191" 19233 2468 8
"2192" 19229 2418 11
"2193" 19229 2646 12
"2194" 19215 2874 13
"2195" 19228 2767 12
"2196" 19246 2098 11
"2197" 19241 2281 13
"2198" 19219 2780 13
"2199" 19236 2487 13
"2200" 19232 2571 12
"2201" 19250 2024 11
"2202" 19234 2614 13
"2203" 19258 2173 12
"2204" 19256 2515 12
"2205" 19260 2273 11
"2206" 19246 2712 11
"2207" 19237 2977 12
"2208" 19250 2379 12
"2209" 19261 2583 10
"2210" 19249 2484 12
"2211" 19259 2630 11
"2212" 19268 2228 12
"2213" 19282 2165 13
"2214" 19252 2910 11
"2215" 19282 2287 13
"2216" 19275 2297 11
"2217" 19268 2447 8
"2218" 19273 2310 12
"2219" 19250 2802 12
"2220" 19286 2030 11
"2221" 19291 2079 12
"2222" 19279 2471 13
"2223" 19274 2715 12
"2224" 19291 2208 13
"2225" 19269 2685 13
"2226" 19291 2414 12
"2227" 19269 2987 11
"2228" 19303 2136 11
"2229" 19286 2649 11
"2230" 19290 2351 12
"2231" 19304 2386 12
"2232" 19282 2746 13
"2233" 19306 2198 9
"2234" 19288 2496 11
"2235" 19296 2595 11
"2236" 19293 2611 12
"2237" 19292 2544 12
"2238" 19311 2286 11
"2239" 19292 2719 11
"2240" 19295 3006 13
"2241" 19294 2859 11
"2242" 19320 2218 11
"2243" 19326 2097 12
"2244" 19320 2313 11
"2245" 19305 2670 13
"2246" 19307 2719 11
"2247" 19318 2623 11
"2248" 19313 2597 9
"2249" 19325 2804 13
"2250" 19299 2811 12
"2251" 19307 2985 11
"2252" 19348 2078 11
"2253" 19351 2188 11
"2254" 19327 2757 12
"2255" 19327 2881 13
"2256" 19334 2543 12
"2257" 19330 2715 13
"2258" 19343 2662 13
"2259" 19333 2950 11
"2260" 19339 2603 13
"2261" 19363 2027 12
"2262" 19357 2273 13
"2263" 19334 2685 13
"2264" 19363 2327 13
"2265" 19346 2517 13
"2266" 19348 2899 12
"2267" 19365 2111 11
"2268" 19373 2272 11
"2269" 19370 2292 9
"2270" 19354 2971 13
"2271" 19374 2536 11
