"x" "y" "z"
"31941" 13031 5570 12
"31942" 13002 5859 12
"31943" 13002 5897 12
"31944" 13018 5878 10
"31945" 13029 5267 12
"31946" 13039 5129 12
"31947" 13022 5518 12
"31948" 13020 5888 12
"31949" 13022 5958 11
"31950" 13027 6020 11
"31951" 13038 5550 12
"31952" 13043 5380 12
"31953" 13045 5418 12
"31954" 13032 5437 10
"31955" 13042 5494 12
"31956" 13004 5924 7
"31957" 13038 5731 8
"31958" 13032 5635 12
"31959" 13048 5178 10
"31960" 13057 5111 11
"31961" 13048 5243 7
"31962" 13044 5563 7
"31963" 13054 5221 10
"31964" 13049 5323 10
"31965" 13050 5275 12
"31966" 13036 5791 10
"31967" 13024 5832 8
"31968" 13036 5893 9
"31969" 13046 5481 10
"31970" 13032 5998 7
"31971" 13065 5065 10
"31972" 13044 5615 11
"31973" 13064 5215 12
"31974" 13033 5865 6
"31975" 13055 5307 11
"31976" 13049 5683 10
"31977" 13041 5746 11
"31978" 13049 5863 10
"31979" 13064 5484 11
"31980" 13049 5941 12
"31981" 13073 5378 6
"31982" 13056 5967 10
"31983" 13062 5653 12
"31984" 13069 5311 12
"31985" 13075 5276 12
"31986" 13070 5167 12
"31987" 13053 5981 6
"31988" 13081 5064 12
"31989" 13075 5432 7
"31990" 13058 5523 7
"31991" 13066 5354 10
"31992" 13084 5038 10
"31993" 13041 5920 9
"31994" 13069 5804 7
"31995" 13079 5400 10
"31996" 13048 5900 12
"31997" 13066 5708 10
"31998" 13083 5685 12
"31999" 13086 5227 12
"32000" 13078 5768 10
"32001" 13080 5332 7
"32002" 13089 5143 12
"32003" 13098 5163 12
"32004" 13100 5188 10
"32005" 13072 5875 12
"32006" 13102 5090 7
"32007" 13102 5117 10
"32008" 13096 5221 12
"32009" 13082 5510 12
"32010" 13079 5643 10
"32011" 13087 5454 11
"32012" 13095 5256 12
"32013" 13090 5303 12
"32014" 13080 5703 9
"32015" 13089 5486 7
"32016" 13071 6022 10
"32017" 13089 5572 8
"32018" 13079 5825 10
"32019" 13090 5619 10
"32020" 13084 5899 12
"32021" 13084 5984 7
"32022" 13105 5434 7
"32023" 13112 5072 12
"32024" 13095 5965 6
"32025" 13115 5199 6
"32026" 13115 5337 10
"32027" 13120 5161 12
"32028" 13106 5871 10
"32029" 13092 5643 12
"32030" 13087 5879 7
"32031" 13113 5283 12
"32032" 13125 5198 12
"32033" 13121 5398 12
"32034" 13123 5242 7
"32035" 13123 5256 9
"32036" 13108 5366 6
"32037" 13113 5522 10
"32038" 13128 5061 6
"32039" 13110 6011 6
"32040" 13119 5179 6
"32041" 13122 5856 9
"32042" 13130 5113 10
"32043" 13128 5213 12
"32044" 13098 5597 9
"32045" 13117 5664 11
"32046" 13138 5076 12
"32047" 13113 5960 12
"32048" 13113 5980 10
"32049" 13125 5804 10
"32050" 13117 5730 10
"32051" 13132 5416 10
"32052" 13144 5169 10
"32053" 13144 5194 6
"32054" 13140 5140 11
"32055" 13111 5805 10
"32056" 13130 5551 7
"32057" 13124 5707 10
"32058" 13130 5646 12
"32059" 13151 5033 7
"32060" 13146 5375 10
"32061" 13146 5491 12
"32062" 13111 5916 10
"32063" 13129 5827 6
"32064" 13139 5268 10
"32065" 13152 5214 12
"32066" 13155 5169 6
"32067" 13146 5798 12
"32068" 13160 5068 12
"32069" 13134 5749 8
"32070" 13155 5306 11
"32071" 13149 5226 7
"32072" 13162 5096 12
"32073" 13153 5270 12
"32074" 13150 5524 12
"32075" 13165 5047 10
"32076" 13163 5277 10
"32077" 13163 5366 10
"32078" 13168 5120 12
"32079" 13147 5690 10
"32080" 13145 5992 10
"32081" 13152 5912 11
"32082" 13171 5151 12
"32083" 13157 5645 7
"32084" 13169 5257 12
"32085" 13165 5207 10
"32086" 13173 5084 6
"32087" 13154 5443 8
"32088" 13156 5752 10
"32089" 13167 5478 10
"32090" 13159 5808 7
"32091" 13171 5599 7
"32092" 13159 5839 11
"32093" 13156 5954 10
"32094" 13167 5757 7
"32095" 13153 5615 12
"32096" 13183 5118 6
"32097" 13171 5870 11
"32098" 13172 5418 10
"32099" 13179 5328 10
"32100" 13184 5137 6
"32101" 13185 5304 8
"32102" 13188 5063 12
"32103" 13140 5958 7
"32104" 13189 5106 12
"32105" 13183 5246 12
"32106" 13170 5381 12
"32107" 13172 6017 6
"32108" 13195 5083 10
"32109" 13181 5813 10
"32110" 13199 5170 12
"32111" 13160 5971 6
"32112" 13190 5537 10
"32113" 13160 6026 10
"32114" 13202 5053 7
"32115" 13193 5212 10
"32116" 13185 5771 10
"32117" 13200 5255 12
"32118" 13207 5087 12
"32119" 13190 5584 12
"32120" 13212 5047 12
"32121" 13206 5158 12
"32122" 13209 5105 12
"32123" 13209 5121 6
"32124" 13206 5232 6
"32125" 13205 5356 10
"32126" 13207 5802 6
"32127" 13186 5913 10
"32128" 13193 5686 10
"32129" 13177 5782 7
"32130" 13199 5520 10
"32131" 13174 5718 10
"32132" 13211 5188 6
"32133" 13192 6008 10
"32134" 13176 5652 10
"32135" 13204 5435 12
"32136" 13223 5188 6
"32137" 13187 5951 10
"32138" 13211 5392 6
"32139" 13217 5235 10
"32140" 13203 5780 7
"32141" 13210 5902 7
"32142" 13218 5293 12
"32143" 13229 5071 10
"32144" 13228 5217 7
"32145" 13228 5265 10
"32146" 13229 5164 12
"32147" 13200 5979 12
"32148" 13229 5202 11
"32149" 13230 5048 12
"32150" 13214 5455 10
"32151" 13223 5682 10
"32152" 13229 5460 10
"32153" 13211 5723 11
"32154" 13229 5550 7
"32155" 13232 5104 11
"32156" 13219 5336 10
"32157" 13244 5052 12
"32158" 13245 5134 6
"32159" 13220 5907 12
"32160" 13241 5411 6
"32161" 13245 5229 11
"32162" 13234 5435 12
"32163" 13244 5490 10
"32164" 13223 5791 10
"32165" 13213 5650 12
"32166" 13221 5623 12
"32167" 13232 5379 12
"32168" 13241 5602 11
"32169" 13234 5675 6
"32170" 13242 5555 12
"32171" 13233 5520 10
"32172" 13234 5808 6
"32173" 13234 5995 10
"32174" 13214 5943 7
"32175" 13246 5157 7
"32176" 13255 5107 12
"32177" 13238 5900 6
"32178" 13258 5178 6
"32179" 13252 5291 10
"32180" 13252 5333 12
"32181" 13252 5535 7
"32182" 13240 5467 12
"32183" 13258 5426 7
"32184" 13213 5830 10
"32185" 13257 5155 10
"32186" 13256 5068 12
"32187" 13240 5654 10
"32188" 13256 5202 7
"32189" 13256 5371 10
"32190" 13272 5107 6
"32191" 13246 5522 12
"32192" 13264 5534 11
"32193" 13255 5628 12
"32194" 13252 5708 10
"32195" 13250 5729 12
"32196" 13222 5779 11
"32197" 13242 5945 11
"32198" 13273 5130 10
"32199" 13270 5253 10
"32200" 13271 5478 12
"32201" 13235 5614 7
"32202" 13235 5747 10
"32203" 13248 5763 7
"32204" 13275 5057 6
"32205" 13249 5995 6
"32206" 13222 5876 7
"32207" 13259 5991 10
"32208" 13256 5819 12
"32209" 13268 5564 10
"32210" 13246 5846 10
"32211" 13269 5350 12
"32212" 13270 5460 6
"32213" 13263 5668 12
"32214" 13277 5421 12
"32215" 13270 5706 8
"32216" 13276 5946 12
"32217" 13261 5889 11
"32218" 13270 5750 10
"32219" 13283 5227 12
"32220" 13273 5396 12
"32221" 13283 5298 10
"32222" 13269 5367 6
"32223" 13272 5774 12
"32224" 13285 5326 11
"32225" 13290 5177 10
"32226" 13267 5965 7
"32227" 13237 6024 7
"32228" 13282 5089 11
"32229" 13275 5446 12
"32230" 13293 5115 12
"32231" 13261 6025 12
"32232" 13272 5922 12
"32233" 13295 5203 12
"32234" 13300 5063 10
"32235" 13302 5236 6
"32236" 13284 5809 10
"32237" 13284 5828 10
"32238" 13303 5362 6
"32239" 13299 5572 10
"32240" 13303 5442 12
"32241" 13295 5691 10
"32242" 13254 5914 12
"32243" 13294 5377 12
"32244" 13287 5280 6
"32245" 13280 5616 7
"32246" 13287 5596 10
"32247" 13295 6002 11
"32248" 13293 5898 11
"32249" 13308 5342 12
"32250" 13282 5465 7
"32251" 13313 5445 12
"32252" 13303 5977 10
"32253" 13304 5612 6
"32254" 13316 5035 10
"32255" 13304 5669 12
"32256" 13310 5220 12
"32257" 13320 5124 6
"32258" 13321 5063 12
"32259" 13322 5104 12
"32260" 13312 5645 7
"32261" 13311 5330 12
"32262" 13318 5167 12
"32263" 13324 5274 6
"32264" 13314 5419 7
"32265" 13321 5203 7
"32266" 13322 5294 11
"32267" 13310 5544 12
"32268" 13317 5672 12
"32269" 13298 5887 10
"32270" 13333 5060 12
"32271" 13329 5191 11
"32272" 13320 5739 12
"32273" 13289 5944 7
"32274" 13335 5083 6
"32275" 13313 5935 12
"32276" 13319 5861 10
"32277" 13336 5136 12
"32278" 13323 5898 7
"32279" 13316 5616 10
"32280" 13330 5715 10
"32281" 13314 6026 12
"32282" 13336 5329 6
"32283" 13338 5226 7
"32284" 13338 5280 12
"32285" 13326 5596 12
"32286" 13335 5369 6
"32287" 13342 5398 10
"32288" 13344 5307 6
"32289" 13350 5160 12
"32290" 13334 5656 12
"32291" 13340 5245 11
"32292" 13328 5981 7
"32293" 13343 5437 12
"32294" 13359 5128 7
"32295" 13349 5209 12
"32296" 13348 5179 6
"32297" 13361 5109 12
"32298" 13345 5540 7
"32299" 13339 5766 12
"32300" 13351 5477 7
"32301" 13345 5694 10
"32302" 13341 5457 7
"32303" 13353 5292 12
"32304" 13343 5799 10
"32305" 13361 5507 12
"32306" 13338 5961 12
"32307" 13358 5340 10
"32308" 13359 5568 12
"32309" 13341 5561 7
"32310" 13326 6003 12
"32311" 13371 5045 6
"32312" 13366 5371 12
"32313" 13372 5144 12
"32314" 13346 5589 6
"32315" 13371 5261 10
"32316" 13360 5492 10
"32317" 13359 5922 12
"32318" 13375 5240 6
"32319" 13371 5287 12
"32320" 13352 5948 12
"32321" 13371 5303 6
"32322" 13352 5958 6
"32323" 13355 5982 6
"32324" 13375 5418 10
"32325" 13382 5100 12
"32326" 13365 5750 10
"32327" 13387 5056 12
"32328" 13387 5081 6
"32329" 13336 6012 6
"32330" 13366 5606 11
"32331" 13372 5214 10
"32332" 13385 5115 6
"32333" 13390 5193 12
"32334" 13378 5339 6
"32335" 13356 5841 10
"32336" 13381 5457 10
"32337" 13395 5137 12
"32338" 13391 5158 11
"32339" 13378 5546 12
"32340" 13374 5947 7
"32341" 13371 5561 6
"32342" 13369 5679 6
"32343" 13394 5287 12
"32344" 13391 5326 12
"32345" 13395 5372 10
"32346" 13391 5460 7
"32347" 13386 5428 10
"32348" 13377 5657 11
"32349" 13378 5715 11
"32350" 13377 5906 12
"32351" 13378 5973 12
"32352" 13403 5252 7
"32353" 13390 5640 6
"32354" 13401 5063 6
"32355" 13399 5222 6
"32356" 13395 5622 10
"32357" 13390 5805 10
"32358" 13392 5507 11
"32359" 13393 5555 12
"32360" 13392 5540 6
"32361" 13400 5211 12
"32362" 13410 5082 12
"32363" 13400 5354 11
"32364" 13385 5694 12
"32365" 13411 5060 10
"32366" 13386 5924 6
"32367" 13408 5129 6
"32368" 13376 6001 10
"32369" 13407 5163 11
"32370" 13404 5333 7
"32371" 13416 5112 12
"32372" 13415 5178 12
"32373" 13385 5847 11
"32374" 13401 5394 6
"32375" 13401 5439 6
"32376" 13399 5491 12
"32377" 13382 5887 7
"32378" 13418 5275 7
"32379" 13406 5860 10
"32380" 13416 5305 6
"32381" 13412 5547 12
"32382" 13417 5830 7
"32383" 13410 5962 7
"32384" 13408 5987 12
"32385" 13407 5621 12
"32386" 13415 5564 6
"32387" 13415 5576 10
"32388" 13415 5704 12
"32389" 13404 5902 12
"32390" 13409 5508 10
"32391" 13414 5777 10
"32392" 13411 6017 11
"32393" 12085 6089 6
"32394" 12085 6234 12
"32395" 12096 6125 8
"32396" 12093 6285 6
"32397" 12090 6383 11
"32398" 12105 6037 9
"32399" 12091 6314 12
"32400" 12089 6483 9
"32401" 12101 6101 6
"32402" 12093 6472 6
"32403" 12099 6191 12
"32404" 12083 6770 7
"32405" 12086 6516 6
"32406" 12108 6214 6
"32407" 12105 6143 11
"32408" 12104 6248 6
"32409" 12110 6271 10
"32410" 12104 6302 6
"32411" 12087 6701 8
"32412" 12095 6346 10
"32413" 12096 6787 8
"32414" 12103 6504 12
"32415" 12086 6832 10
"32416" 12103 6536 10
"32417" 12091 6930 10
"32418" 12105 6369 6
"32419" 12114 6320 12
"32420" 12109 6437 6
"32421" 12094 6668 7
"32422" 12116 6093 9
"32423" 12104 6551 6
"32424" 12086 7036 9
"32425" 12113 6460 11
"32426" 12118 6118 6
"32427" 12106 6650 12
"32428" 12122 6066 6
"32429" 12099 6611 8
"32430" 12123 6132 6
"32431" 12123 6178 6
"32432" 12111 6738 8
"32433" 12094 6969 11
"32434" 12123 6784 8
"32435" 12095 6859 9
"32436" 12097 6944 6
"32437" 12118 6230 8
"32438" 12132 6298 10
"32439" 12102 6896 8
"32440" 12128 6597 7
"32441" 12119 6992 8
"32442" 12117 6368 10
"32443" 12141 6338 9
"32444" 12143 6058 9
"32445" 12137 6258 6
"32446" 12120 6831 8
"32447" 12124 6704 12
"32448" 12115 6956 10
"32449" 12134 6503 7
"32450" 12140 6235 8
"32451" 12134 6657 6
"32452" 12150 6116 10
"32453" 12154 6076 6
"32454" 12141 6934 6
"32455" 12153 6520 6
"32456" 12148 6318 6
"32457" 12153 6684 6
"32458" 12127 6924 9
"32459" 12137 6843 6
"32460" 12154 6877 6
"32461" 12153 6930 10
"32462" 12152 6454 12
"32463" 12131 6862 8
"32464" 12135 6874 10
"32465" 12144 6741 8
"32466" 12164 6183 10
"32467" 12166 6256 8
"32468" 12172 6059 11
"32469" 12158 6752 10
"32470" 12140 6539 11
"32471" 12159 6577 10
"32472" 12150 6418 6
"32473" 12140 6563 9
"32474" 12150 6465 9
"32475" 12140 6613 10
"32476" 12173 6119 10
"32477" 12144 7020 10
"32478" 12160 6637 7
"32479" 12148 6799 8
"32480" 12171 6215 10
"32481" 12168 6313 9
"32482" 12181 6091 8
"32483" 12145 6909 6
"32484" 12152 6843 10
"32485" 12182 6339 10
"32486" 12178 6504 7
"32487" 12145 6962 7
"32488" 12182 6461 8
"32489" 12167 6670 11
"32490" 12167 6729 6
"32491" 12172 6806 10
"32492" 12175 6374 10
"32493" 12177 6158 6
"32494" 12175 6419 8
"32495" 12181 6936 12
"32496" 12179 6481 12
"32497" 12173 6551 11
"32498" 12159 7009 10
"32499" 12173 6699 10
"32500" 12185 6255 12
"32501" 12187 6434 6
"32502" 12192 6186 8
"32503" 12173 6920 12
"32504" 12198 6150 8
"32505" 12201 6098 10
"32506" 12195 6257 7
"32507" 12201 6226 12
"32508" 12196 6323 6
"32509" 12190 6366 7
"32510" 12194 6204 6
"32511" 12170 6833 6
"32512" 12194 6286 10
"32513" 12189 6594 10
"32514" 12188 6741 9
"32515" 12190 6763 10
"32516" 12196 6528 8
"32517" 12193 6563 10
"32518" 12192 6644 11
"32519" 12206 6657 6
"32520" 12178 7038 9
"32521" 12209 6464 11
"32522" 12194 6838 12
"32523" 12177 6577 6
"32524" 12209 6535 10
"32525" 12204 6788 9
"32526" 12211 6194 10
"32527" 12214 6075 6
"32528" 12213 6222 8
"32529" 12206 6960 8
"32530" 12189 6814 6
"32531" 12197 6937 6
"32532" 12216 6132 10
"32533" 12216 6158 6
"32534" 12198 6690 10
"32535" 12222 6045 8
"32536" 12202 6854 12
"32537" 12171 6885 9
"32538" 12223 6059 10
"32539" 12171 6973 10
"32540" 12209 6724 12
"32541" 12214 6335 10
"32542" 12203 6823 7
"32543" 12229 6206 11
"32544" 12218 6493 10
"32545" 12214 6565 6
"32546" 12208 6399 11
"32547" 12213 6583 9
"32548" 12214 6611 10
"32549" 12233 6108 6
"32550" 12233 6146 7
"32551" 12234 6222 6
"32552" 12236 6080 12
"32553" 12231 6413 12
"32554" 12226 6308 12
"32555" 12237 6160 10
"32556" 12233 6561 6
"32557" 12211 6910 6
"32558" 12233 6760 12
"32559" 12208 6671 10
"32560" 12217 6987 7
"32561" 12218 6864 7
"32562" 12227 6688 11
"32563" 12233 6950 6
"32564" 12220 6641 6
"32565" 12236 6259 6
"32566" 12244 6184 12
"32567" 12235 6449 11
"32568" 12220 6931 10
"32569" 12246 6134 8
"32570" 12249 6309 11
"32571" 12239 6724 9
"32572" 12208 7033 7
"32573" 12255 6072 6
"32574" 12237 6883 9
"32575" 12234 6802 8
"32576" 12247 6240 10
"32577" 12242 6687 6
"32578" 12236 6436 6
"32579" 12236 6500 11
"32580" 12236 6538 10
"32581" 12230 7031 9
"32582" 12257 6213 6
"32583" 12265 6166 10
"32584" 12227 6836 10
"32585" 12245 6897 7
"32586" 12259 6366 6
"32587" 12251 6591 8
"32588" 12257 6447 6
"32589" 12253 6551 10
"32590" 12261 6111 6
"32591" 12241 6921 8
"32592" 12271 6136 11
"32593" 12271 6198 12
"32594" 12274 6106 12
"32595" 12245 6954 8
"32596" 12245 6995 10
"32597" 12259 6704 8
"32598" 12252 6464 11
"32599" 12277 6050 10
"32600" 12264 6527 6
"32601" 12273 6265 6
"32602" 12274 6276 8
"32603" 12271 6493 12
"32604" 12272 6389 7
"32605" 12260 6759 10
"32606" 12269 6241 6
"32607" 12279 6088 7
"32608" 12250 7034 12
"32609" 12275 6312 6
"32610" 12276 6325 6
"32611" 12285 6101 12
"32612" 12262 6610 8
"32613" 12267 6642 10
"32614" 12281 6190 8
"32615" 12277 6790 10
"32616" 12280 6349 8
"32617" 12285 6542 6
"32618" 12252 6668 6
"32619" 12284 6234 10
"32620" 12295 6179 7
"32621" 12275 6679 8
"32622" 12297 6313 10
"32623" 12278 6458 10
"32624" 12275 6955 10
"32625" 12292 6514 10
"32626" 12292 6596 10
"32627" 12293 6358 8
"32628" 12290 6633 6
"32629" 12306 6084 6
"32630" 12284 6424 10
"32631" 12283 6584 6
"32632" 12307 6094 11
"32633" 12294 6495 6
"32634" 12281 7010 9
"32635" 12307 6144 11
"32636" 12295 6745 10
"32637" 12298 6432 8
"32638" 12303 6119 6
"32639" 12298 6467 11
"32640" 12308 6272 9
"32641" 12289 6998 8
"32642" 12296 6855 11
"32643" 12311 6210 10
"32644" 12284 6930 8
"32645" 12301 6781 11
"32646" 12312 6478 6
"32647" 12318 6429 10
"32648" 12316 6233 7
"32649" 12315 6331 7
"32650" 12298 6907 8
"32651" 12306 6600 8
"32652" 12326 6240 10
"32653" 12327 6258 7
"32654" 12330 6049 10
"32655" 12299 6675 10
"32656" 12312 6726 7
"32657" 12330 6131 10
"32658" 12322 6665 8
"32659" 12307 6986 9
"32660" 12328 6197 6
"32661" 12337 6069 7
"32662" 12327 6332 11
"32663" 12309 6652 6
"32664" 12340 6080 9
"32665" 12338 6095 8
"32666" 12330 6367 9
"32667" 12334 6176 9
"32668" 12348 6238 11
"32669" 12327 6531 8
"32670" 12328 6561 8
"32671" 12348 6335 8
"32672" 12340 6214 12
"32673" 12339 6274 11
"32674" 12314 6815 10
"32675" 12327 6703 8
"32676" 12354 6165 8
"32677" 12354 6413 8
"32678" 12349 6444 9
"32679" 12355 6279 10
"32680" 12336 6392 6
"32681" 12329 6914 10
"32682" 12327 6878 11
"32683" 12314 7029 9
"32684" 12361 6060 10
"32685" 12341 6642 12
"32686" 12333 6498 9
"32687" 12354 6733 11
"32688" 12335 6829 10
"32689" 12362 6568 9
"32690" 12341 6995 10
"32691" 12350 6805 8
"32692" 12356 6431 12
"32693" 12344 6889 8
"32694" 12338 6952 9
"32695" 12363 6217 6
"32696" 12356 6666 7
"32697" 12361 6703 10
"32698" 12344 7025 10
"32699" 12373 6104 10
"32700" 12366 6303 10
"32701" 12376 6204 10
"32702" 12334 6776 9
"32703" 12376 6250 7
"32704" 12363 6382 8
"32705" 12385 6138 11
"32706" 12345 7010 7
"32707" 12385 6361 9
"32708" 12385 6407 10
"32709" 12390 6098 8
"32710" 12375 6465 9
"32711" 12386 6968 8
"32712" 12371 6987 9
"32713" 12374 6879 9
"32714" 12377 6867 8
"32715" 12384 6663 9
"32716" 12399 6058 10
"32717" 12399 6171 10
"32718" 12400 6334 10
"32719" 12404 6138 7
"32720" 12385 7028 9
"32721" 12404 6606 9
"32722" 12402 6075 9
"32723" 12396 6259 10
"32724" 12412 6088 8
"32725" 12394 6714 10
"32726" 12415 6185 9
"32727" 12400 6801 10
"32728" 12395 6446 9
"32729" 12407 6695 8
"32730" 12409 6513 10
"32731" 12402 6661 9
"32732" 12410 6326 6
"32733" 12414 6297 8
"32734" 12412 6552 9
"32735" 12404 6875 9
"32736" 12388 6761 9
"32737" 12412 6738 7
"32738" 12427 6108 9
"32739" 12432 6397 8
"32740" 12422 6492 8
"32741" 12424 6261 10
"32742" 12430 6351 6
"32743" 12443 6184 9
"32744" 12440 6145 12
"32745" 12444 6287 10
"32746" 12440 6201 11
"32747" 12445 6322 8
"32748" 12424 6881 8
"32749" 12429 6374 11
"32750" 12429 6424 8
"32751" 12442 6702 9
"32752" 12429 6770 10
"32753" 12439 6463 8
"32754" 12429 7025 8
"32755" 12427 6811 10
"32756" 12427 6842 9
"32757" 12458 6079 8
"32758" 12449 6380 7
"32759" 12444 6750 11
"32760" 12462 6135 10
"32761" 12445 6800 10
"32762" 12461 6345 10
"32763" 12447 6524 10
"32764" 12454 6463 9
"32765" 12450 6623 8
"32766" 12471 6081 9
"32767" 12446 6594 11
"32768" 12462 6600 11
"32769" 12449 6964 8
"32770" 12469 6328 7
"32771" 12448 6561 9
"32772" 12478 6254 8
"32773" 12472 6509 8
"32774" 12474 6205 8
"32775" 12452 6684 12
"32776" 12460 6648 9
"32777" 12481 6105 8
"32778" 12465 6719 10
"32779" 12469 6753 12
"32780" 12465 6808 6
"32781" 12472 6765 9
"32782" 12465 7006 7
"32783" 12490 6094 11
"32784" 12494 6314 7
"32785" 12487 6303 8
"32786" 12497 6153 8
"32787" 12481 6451 8
"32788" 12483 6817 8
"32789" 12500 6370 7
"32790" 12502 6286 10
"32791" 12479 6932 8
"32792" 12499 6403 11
"32793" 12503 6201 6
"32794" 12499 6423 10
"32795" 12493 6579 10
"32796" 12502 6480 11
"32797" 12474 7024 10
"32798" 12509 6044 9
"32799" 12495 6536 8
"32800" 12496 6776 9
"32801" 12510 6139 7
"32802" 12489 6684 9
"32803" 12500 6638 10
"32804" 12514 6180 10
"32805" 12513 6231 12
"32806" 12514 6338 7
"32807" 12492 7002 8
"32808" 12510 6614 7
"32809" 12512 6816 10
"32810" 12486 6608 12
"32811" 12485 6705 12
"32812" 12521 6445 8
"32813" 12526 6223 12
"32814" 12516 6742 8
"32815" 12513 6931 8
"32816" 12517 6507 10
"32817" 12531 6067 9
"32818" 12534 6108 7
"32819" 12530 6270 8
"32820" 12518 6714 7
"32821" 12545 6135 11
"32822" 12528 6652 6
"32823" 12530 6569 10
"32824" 12542 6165 9
"32825" 12518 6894 6
"32826" 12540 6449 10
"32827" 12542 6309 10
"32828" 12535 6419 10
"32829" 12529 6788 10
"32830" 12552 6205 10
"32831" 12518 7027 11
"32832" 12519 6909 8
"32833" 12537 6628 6
"32834" 12555 6167 11
"32835" 12517 6975 9
"32836" 12552 6482 8
"32837" 12551 6604 9
"32838" 12554 6278 11
"32839" 12535 6685 7
"32840" 12550 6840 8
"32841" 12534 6888 7
"32842" 12565 6049 9
"32843" 12564 6083 10
"32844" 12556 6353 8
"32845" 12564 6147 6
"32846" 12560 6572 8
"32847" 12532 6998 10
"32848" 12544 7032 8
"32849" 12563 6303 6
"32850" 12562 6227 10
"32851" 12554 6624 12
"32852" 12553 6550 10
"32853" 12559 6694 10
"32854" 12557 6734 9
"32855" 12563 6498 12
"32856" 12546 6653 11
"32857" 12557 6897 9
"32858" 12539 6945 8
"32859" 12581 6180 9
"32860" 12584 6125 10
"32861" 12561 6518 11
"32862" 12577 6783 12
"32863" 12579 6285 9
"32864" 12574 6456 10
"32865" 12593 6259 9
"32866" 12576 6822 10
"32867" 12548 6975 10
"32868" 12587 6474 11
"32869" 12561 6788 12
"32870" 12575 6877 12
"32871" 12590 6419 8
"32872" 12590 6501 10
"32873" 12575 7002 9
"32874" 12598 6160 10
"32875" 12572 6759 8
"32876" 12601 6347 10
"32877" 12596 6665 6
"32878" 12572 6953 9
"32879" 12592 6647 11
"32880" 12593 6624 11
"32881" 12605 6091 8
"32882" 12593 6690 8
"32883" 12599 6542 10
"32884" 12595 6926 9
"32885" 12588 6583 10
"32886" 12596 6863 8
"32887" 12613 6208 10
"32888" 12611 6152 6
"32889" 12617 6072 11
"32890" 12598 6743 8
"32891" 12602 7030 10
"32892" 12622 6156 9
"32893" 12625 6099 6
"32894" 12607 6721 7
"32895" 12630 6070 8
"32896" 12613 6772 12
"32897" 12611 6696 11
"32898" 12614 6798 11
"32899" 12616 6680 10
"32900" 12623 6670 9
"32901" 12614 6950 7
"32902" 12594 6809 11
"32903" 12633 6112 10
"32904" 12642 6166 10
"32905" 12619 6374 6
"32906" 12594 6977 7
"32907" 12647 6074 11
"32908" 12625 6549 10
"32909" 12639 6455 9
"32910" 12639 6634 9
"32911" 12639 6651 10
"32912" 12632 7023 9
"32913" 12642 6397 10
"32914" 12654 6310 10
"32915" 12622 6602 8
"32916" 12622 6612 10
"32917" 12636 6371 9
"32918" 12642 6758 10
"32919" 12635 6973 9
"32920" 12654 6489 6
"32921" 12653 6544 10
"32922" 12636 6586 10
"32923" 12658 6438 6
"32924" 12658 6465 12
"32925" 12638 6695 7
"32926" 12622 6849 10
"32927" 12658 6627 10
"32928" 12636 6796 6
"32929" 12664 6148 7
"32930" 12651 6712 8
"32931" 12619 6754 7
"32932" 12622 6981 10
"32933" 12662 6362 8
"32934" 12661 6203 8
"32935" 12647 6825 8
"32936" 12655 6982 9
"32937" 12670 6900 8
"32938" 12668 6864 10
"32939" 12662 6748 12
"32940" 12676 6083 10
"32941" 12668 6947 10
"32942" 12669 6514 7
"32943" 12684 6329 10
"32944" 12676 6384 7
